Class,no of chars,No of capitalised words,No of words with all caps,Single digits,more than one Digits,single letters,only letters,letters and numbers,single chars,Ratio to upper to lower chars,Ratio of upper to all chars,Ratio of Digits to all chars,Ration of non alphanumeric to all chars,Count of max repeating char,max of character lengths,minimum char diversity
Ham,38,1,0,0,0,0,1,0,0,0.03571428571428571,0.02631578947368421,0.0,0.23684210526315788,4,11,1.6363636363636365
Ham,55,3,0,0,0,1,6,0,0,0.075,0.05454545454545454,0.0,0.21818181818181817,4,11,1.9090909090909092
Ham,64,2,0,0,0,0,8,0,0,0.038461538461538464,0.03125,0.0,0.15625,4,11,1.7272727272727273
Ham,27,1,0,0,0,0,3,0,0,0.047619047619047616,0.037037037037037035,0.0,0.18518518518518517,4,11,1.2727272727272727
Ham,34,2,0,0,0,0,3,0,0,0.07407407407407407,0.058823529411764705,0.0,0.14705882352941177,4,11,1.2727272727272727
Ham,46,3,0,0,0,0,4,0,0,0.08571428571428572,0.06521739130434782,0.0,0.17391304347826086,4,11,1.5454545454545454
Ham,31,2,0,0,0,0,3,0,0,0.09090909090909091,0.06451612903225806,0.0,0.22580645161290322,4,11,1.4545454545454546
Ham,54,2,0,0,0,0,7,0,0,0.05128205128205128,0.037037037037037035,0.0,0.24074074074074073,4,11,2.0
Ham,58,3,0,0,0,0,6,0,0,0.06666666666666667,0.05172413793103448,0.0,0.1724137931034483,4,11,1.7272727272727273
Ham,34,3,1,0,1,0,2,0,0,0.21052631578947367,0.11764705882352941,0.11764705882352941,0.20588235294117646,4,11,1.4545454545454546
Ham,43,4,0,0,0,0,3,0,0,0.3333333333333333,0.18604651162790697,0.0,0.2558139534883721,1,9,2.111111111111111
Ham,52,6,0,0,0,0,6,0,0,0.2413793103448276,0.1346153846153846,0.0,0.3076923076923077,5,12,1.9166666666666665
Ham,45,4,0,0,0,0,2,0,0,0.12903225806451613,0.08888888888888889,0.0,0.2222222222222222,2,12,1.8333333333333335
Ham,52,6,0,0,0,0,6,0,0,0.2413793103448276,0.1346153846153846,0.0,0.3076923076923077,5,12,1.9166666666666665
Ham,34,2,0,0,0,0,2,0,0,0.2,0.14705882352941177,0.0,0.11764705882352941,2,14,1.1428571428571428
Ham,34,5,1,0,0,0,4,0,0,0.2857142857142857,0.17647058823529413,0.0,0.20588235294117646,1,9,1.7777777777777777
Ham,38,3,0,0,0,0,2,0,0,0.23076923076923078,0.15789473684210525,0.0,0.15789473684210525,2,14,1.2857142857142858
Ham,38,3,1,0,0,0,2,0,0,0.28,0.18421052631578946,0.0,0.15789473684210525,2,14,1.2857142857142858
Ham,38,3,0,0,0,0,2,0,0,0.23076923076923078,0.15789473684210525,0.0,0.15789473684210525,2,14,1.2857142857142858
Ham,38,3,1,0,0,0,2,0,0,0.28,0.18421052631578946,0.0,0.15789473684210525,2,14,1.2857142857142858
Ham,38,3,0,0,0,0,2,0,0,0.23076923076923078,0.15789473684210525,0.0,0.15789473684210525,2,14,1.2857142857142858
Ham,9,1,0,0,0,0,1,0,0,0.125,0.1111111111111111,0.0,0.0,1,9,1.0
Ham,76,11,2,0,0,0,9,1,0,0.3181818181818182,0.18421052631578946,0.013157894736842105,0.2236842105263158,4,11,2.3636363636363638
Ham,39,2,0,0,0,0,3,0,0,0.06666666666666667,0.05128205128205128,0.0,0.1794871794871795,4,11,1.4545454545454546
Ham,31,3,0,0,0,0,4,0,0,0.13636363636363635,0.0967741935483871,0.0,0.1935483870967742,4,11,1.3636363636363638
Ham,35,4,0,0,0,0,4,0,0,0.17391304347826086,0.11428571428571428,0.0,0.22857142857142856,4,11,1.5454545454545454
Ham,29,2,1,0,0,1,5,0,0,0.29411764705882354,0.1724137931034483,0.0,0.2413793103448276,2,6,1.8333333333333335
Ham,28,1,1,0,0,0,4,0,0,0.2222222222222222,0.14285714285714285,0.0,0.21428571428571427,2,7,1.6666666666666665
Ham,33,3,1,0,0,1,5,0,0,0.3333333333333333,0.18181818181818182,0.0,0.2727272727272727,2,6,2.1666666666666665
Ham,13,1,1,0,0,0,1,0,0,0.6666666666666666,0.3076923076923077,0.0,0.23076923076923078,2,6,1.1666666666666665
Ham,32,2,1,0,0,0,4,0,0,0.2631578947368421,0.15625,0.0,0.25,2,7,2.0
Ham,32,2,1,0,0,0,4,0,0,0.2631578947368421,0.15625,0.0,0.25,2,7,2.0
Ham,45,2,1,0,0,0,6,0,0,0.16666666666666666,0.1111111111111111,0.0,0.2222222222222222,2,10,2.0
Ham,17,2,2,0,0,0,1,0,0,1.0,0.35294117647058826,0.0,0.29411764705882354,2,6,1.5
Ham,62,8,2,0,0,1,10,0,0,0.3888888888888889,0.22580645161290322,0.0,0.1935483870967742,2,8,2.5
Ham,66,9,2,0,0,1,10,0,0,0.40540540540540543,0.22727272727272727,0.0,0.21212121212121213,2,8,2.75
Ham,32,2,1,0,0,0,4,0,0,0.2631578947368421,0.15625,0.0,0.25,2,7,2.0
Ham,66,9,2,0,0,1,10,0,0,0.40540540540540543,0.22727272727272727,0.0,0.21212121212121213,2,8,2.75
Ham,42,3,2,0,0,0,4,0,0,0.2916666666666667,0.16666666666666666,0.0,0.2619047619047619,2,7,2.4285714285714284
Ham,66,9,2,0,0,1,10,0,0,0.40540540540540543,0.22727272727272727,0.0,0.21212121212121213,2,8,2.75
Ham,67,9,3,0,0,2,11,0,0,0.4444444444444444,0.23880597014925373,0.0,0.22388059701492538,2,8,2.875
Ham,46,4,3,0,0,0,4,0,0,0.375,0.1956521739130435,0.0,0.2826086956521739,2,7,2.7142857142857144
Ham,46,4,3,0,0,0,4,0,0,0.375,0.1956521739130435,0.0,0.2826086956521739,2,7,2.7142857142857144
Ham,28,2,1,0,0,0,2,0,0,0.29411764705882354,0.17857142857142858,0.0,0.21428571428571427,1,9,1.6666666666666665
Ham,30,2,2,0,0,0,3,0,0,0.5333333333333333,0.26666666666666666,0.0,0.23333333333333334,3,11,1.6363636363636362
Ham,45,2,1,0,0,0,6,0,0,0.16666666666666666,0.1111111111111111,0.0,0.2222222222222222,2,10,2.0
Ham,32,2,1,0,0,0,4,0,0,0.2631578947368421,0.15625,0.0,0.25,2,7,2.0
Ham,32,2,1,0,0,0,4,0,0,0.2631578947368421,0.15625,0.0,0.25,2,7,2.0
Ham,45,2,1,0,0,0,6,0,0,0.16666666666666666,0.1111111111111111,0.0,0.2222222222222222,2,10,2.0
Ham,46,4,2,0,0,0,4,0,0,0.32,0.17391304347826086,0.0,0.2826086956521739,2,7,2.7142857142857144
Ham,41,4,1,0,0,0,4,0,1,0.35,0.17073170731707318,0.04878048780487805,0.2926829268292683,2,6,2.6666666666666665
Ham,23,1,1,0,0,0,3,0,0,0.2857142857142857,0.17391304347826086,0.0,0.21739130434782608,1,8,1.375
Ham,27,2,1,0,0,0,3,0,0,0.3333333333333333,0.18518518518518517,0.0,0.25925925925925924,1,8,1.625
Ham,45,3,0,0,0,1,6,0,0,0.12903225806451613,0.08888888888888889,0.0,0.2222222222222222,2,8,2.0
Ham,39,5,0,0,0,0,5,0,0,0.25,0.15384615384615385,0.0,0.23076923076923078,2,8,1.875
Ham,27,1,0,0,0,0,3,0,0,0.045454545454545456,0.037037037037037035,0.0,0.14814814814814814,1,14,1.2142857142857144
Ham,52,2,0,0,0,0,4,0,0,0.047619047619047616,0.038461538461538464,0.0,0.15384615384615385,4,12,1.5454545454545454
Ham,53,1,0,0,0,1,7,0,1,0.022727272727272728,0.018867924528301886,0.0,0.1509433962264151,2,11,1.7272727272727273
Ham,22,1,0,0,0,0,0,0,0,0.2,0.13636363636363635,0.0,0.18181818181818182,4,11,1.1818181818181819
Ham,31,2,0,0,0,0,3,0,0,0.09090909090909091,0.06451612903225806,0.0,0.22580645161290322,4,11,1.4545454545454546
Ham,24,1,0,0,0,0,2,0,0,0.05263157894736842,0.041666666666666664,0.0,0.16666666666666666,4,11,1.1818181818181819
Ham,20,1,0,0,0,0,2,0,0,0.06666666666666667,0.05,0.0,0.2,4,11,1.1818181818181819
Ham,39,1,0,0,0,0,3,0,0,0.03333333333333333,0.02564102564102564,0.0,0.20512820512820512,4,11,1.5454545454545454
Ham,10,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.2,1,10,1.0
Ham,38,1,0,0,0,0,3,0,0,0.03571428571428571,0.02631578947368421,0.0,0.23684210526315788,4,11,1.6363636363636365
Ham,45,2,1,0,0,0,5,0,0,0.08571428571428572,0.06666666666666667,0.0,0.15555555555555556,4,11,1.4545454545454546
Ham,41,1,0,0,0,0,3,0,0,0.02857142857142857,0.024390243902439025,0.0,0.12195121951219512,4,13,1.2727272727272727
Ham,40,1,0,0,0,0,5,0,0,0.03125,0.025,0.0,0.175,4,11,1.4545454545454546
Ham,28,5,3,0,0,0,4,0,0,1.4444444444444444,0.4642857142857143,0.0,0.21428571428571427,2,6,1.6666666666666665
Ham,21,3,1,0,0,0,2,0,0,0.5454545454545454,0.2857142857142857,0.0,0.19047619047619047,1,8,1.3333333333333333
Ham,35,3,0,0,0,0,3,0,0,0.13043478260869565,0.08571428571428572,0.0,0.2571428571428571,4,11,1.6363636363636365
Ham,68,10,0,0,0,0,9,0,0,0.2222222222222222,0.14705882352941177,0.0,0.19117647058823528,4,11,2.0
Ham,48,2,0,0,0,0,5,0,0,0.05714285714285714,0.041666666666666664,0.0,0.22916666666666666,4,11,1.8181818181818183
Ham,34,3,0,0,0,0,4,0,0,0.12,0.08823529411764706,0.0,0.17647058823529413,4,11,1.3636363636363638
Ham,33,4,0,0,0,0,2,0,0,0.19047619047619047,0.12121212121212122,0.0,0.24242424242424243,4,11,1.5454545454545454
Ham,75,10,2,0,0,0,7,0,0,0.35714285714285715,0.2,0.0,0.24,4,11,2.4545454545454546
Ham,47,3,0,0,0,1,7,0,0,0.08571428571428572,0.06382978723404255,0.0,0.19148936170212766,4,11,1.6363636363636365
Ham,48,2,0,0,0,0,5,0,0,0.05714285714285714,0.041666666666666664,0.0,0.22916666666666666,4,11,1.8181818181818183
Ham,48,2,0,0,0,0,5,0,0,0.05714285714285714,0.041666666666666664,0.0,0.22916666666666666,4,11,1.8181818181818183
Ham,54,1,0,0,0,0,4,0,0,0.022222222222222223,0.018518518518518517,0.0,0.14814814814814814,4,12,1.5454545454545454
Ham,30,2,1,0,0,0,4,0,0,0.29411764705882354,0.16666666666666666,0.0,0.26666666666666666,1,6,2.0
Ham,25,2,1,0,0,0,2,0,0,0.35714285714285715,0.2,0.0,0.24,1,8,1.6666666666666665
Ham,56,4,1,0,0,0,8,0,0,0.1891891891891892,0.125,0.0,0.21428571428571427,2,11,2.090909090909091
Ham,56,4,2,0,0,0,8,0,0,0.2222222222222222,0.14285714285714285,0.0,0.21428571428571427,2,11,2.090909090909091
Ham,41,2,1,0,0,0,3,0,0,0.2,0.12195121951219512,0.0,0.2682926829268293,3,9,2.2222222222222223
Ham,20,2,1,0,0,0,2,0,0,0.7777777777777778,0.35,0.0,0.2,1,7,1.3333333333333333
Ham,24,3,1,0,0,0,2,0,0,0.8,0.3333333333333333,0.0,0.25,1,7,1.6666666666666665
Ham,32,2,2,0,0,0,3,1,0,0.35294117647058826,0.1875,0.0625,0.21875,1,10,1.7
Ham,65,2,0,0,0,0,6,0,0,0.07142857142857142,0.046153846153846156,0.09230769230769231,0.2153846153846154,2,10,2.4
Ham,34,2,1,0,0,0,1,0,0,0.23809523809523808,0.14705882352941177,0.0,0.23529411764705882,2,11,1.6363636363636365
Ham,71,1,0,0,0,0,11,0,1,0.017857142857142856,0.014084507042253521,0.0,0.19718309859154928,2,9,2.5555555555555554
Ham,28,2,0,0,0,0,3,0,0,0.1,0.07142857142857142,0.0,0.21428571428571427,1,11,1.5454545454545454
Ham,28,2,0,0,0,0,3,0,0,0.1,0.07142857142857142,0.0,0.21428571428571427,1,11,1.5454545454545454
Ham,21,1,0,0,0,0,2,0,0,0.058823529411764705,0.047619047619047616,0.0,0.14285714285714285,2,7,1.3333333333333335
Ham,31,3,0,0,0,0,4,0,0,0.12,0.0967741935483871,0.0,0.0967741935483871,2,11,1.2727272727272727
Ham,25,3,0,0,0,0,3,0,0,0.15,0.12,0.0,0.08,2,12,1.1666666666666667
Ham,29,4,0,0,0,0,3,0,0,0.19047619047619047,0.13793103448275862,0.0,0.13793103448275862,2,12,1.3333333333333333
Ham,28,2,0,0,0,0,3,0,0,0.1,0.07142857142857142,0.0,0.21428571428571427,1,11,1.5454545454545454
Ham,29,4,1,0,0,0,3,0,0,0.25,0.1724137931034483,0.0,0.13793103448275862,2,12,1.3333333333333333
Ham,43,4,0,0,0,0,5,0,0,0.12903225806451613,0.09302325581395349,0.0,0.18604651162790697,2,10,1.7000000000000002
Ham,41,6,1,0,0,0,5,0,0,0.3333333333333333,0.1951219512195122,0.0,0.21951219512195122,1,7,2.1428571428571432
Ham,15,2,0,0,0,0,1,0,0,0.3,0.2,0.0,0.13333333333333333,2,11,1.1818181818181819
Ham,45,2,2,0,0,0,3,2,0,0.2857142857142857,0.13333333333333333,0.13333333333333333,0.26666666666666666,2,10,2.2
Ham,49,3,2,0,0,0,3,2,0,0.3181818181818182,0.14285714285714285,0.12244897959183673,0.2857142857142857,2,10,2.4
Ham,24,2,1,0,0,0,2,0,0,0.38461538461538464,0.20833333333333334,0.0,0.25,1,8,1.6666666666666665
Ham,56,3,1,0,0,0,6,0,0,0.15,0.10714285714285714,0.0,0.17857142857142858,2,11,1.9090909090909092
Ham,25,3,1,0,0,0,2,0,0,0.46153846153846156,0.24,0.0,0.24,1,8,1.6666666666666665
Ham,19,2,1,0,0,0,0,0,0,0.625,0.2631578947368421,0.0,0.3157894736842105,1,8,1.625
Ham,56,3,1,0,0,0,6,0,0,0.15,0.10714285714285714,0.0,0.17857142857142858,2,11,1.9090909090909092
Ham,35,2,0,0,0,0,5,0,0,0.13636363636363635,0.08571428571428572,0.05714285714285714,0.22857142857142856,2,8,2.0
Ham,12,1,0,0,0,0,1,0,0,1.0,0.16666666666666666,0.4166666666666667,0.25,1,7,1.1428571428571428
Ham,30,1,0,0,0,0,5,0,0,0.043478260869565216,0.03333333333333333,0.0,0.2,1,7,1.8571428571428572
Ham,42,3,1,0,0,0,5,0,1,0.18518518518518517,0.11904761904761904,0.0,0.23809523809523808,2,11,1.8181818181818181
Ham,35,2,0,0,0,0,5,0,0,0.13636363636363635,0.08571428571428572,0.05714285714285714,0.22857142857142856,2,8,2.0
Ham,11,2,0,0,0,0,0,0,0,0.3333333333333333,0.18181818181818182,0.0,0.2727272727272727,2,7,1.2857142857142858
Ham,49,1,0,0,0,0,4,2,1,0.1,0.061224489795918366,0.08163265306122448,0.24489795918367346,2,9,2.2222222222222223
Ham,49,2,1,0,0,0,3,1,0,0.09375,0.061224489795918366,0.02040816326530612,0.2653061224489796,2,8,2.5
Ham,29,4,3,1,0,0,6,0,0,0.8181818181818182,0.3103448275862069,0.034482758620689655,0.27586206896551724,1,5,2.6
Ham,29,4,3,1,0,0,6,0,0,0.8181818181818182,0.3103448275862069,0.034482758620689655,0.27586206896551724,1,5,2.6
Ham,42,3,1,0,0,0,5,0,1,0.18518518518518517,0.11904761904761904,0.0,0.23809523809523808,2,11,1.8181818181818181
Ham,35,2,0,0,0,0,5,0,0,0.13636363636363635,0.08571428571428572,0.05714285714285714,0.22857142857142856,2,8,2.0
Ham,35,2,0,0,0,0,5,0,0,0.13636363636363635,0.08571428571428572,0.05714285714285714,0.22857142857142856,2,8,2.0
Ham,42,3,1,0,0,0,5,0,1,0.18518518518518517,0.11904761904761904,0.0,0.23809523809523808,2,11,1.8181818181818181
Ham,35,2,0,0,0,0,5,0,0,0.13636363636363635,0.08571428571428572,0.05714285714285714,0.22857142857142856,2,8,2.0
Ham,44,2,0,0,0,0,3,0,0,0.058823529411764705,0.045454545454545456,0.0,0.18181818181818182,1,15,1.4666666666666668
Ham,44,2,0,0,0,0,3,0,0,0.058823529411764705,0.045454545454545456,0.0,0.18181818181818182,1,15,1.4666666666666668
Ham,44,2,0,0,0,0,3,0,0,0.058823529411764705,0.045454545454545456,0.0,0.18181818181818182,1,15,1.4666666666666668
Ham,41,3,0,0,0,0,2,0,1,0.1,0.07317073170731707,0.0,0.1951219512195122,4,11,1.5454545454545454
Ham,35,2,1,0,0,1,5,0,0,0.07692307692307693,0.05714285714285714,0.0,0.2,4,11,1.4545454545454546
Ham,52,1,0,0,0,0,6,0,0,0.023255813953488372,0.019230769230769232,0.0,0.15384615384615385,4,12,1.5454545454545454
Ham,52,6,0,0,0,0,6,0,0,0.2413793103448276,0.1346153846153846,0.0,0.3076923076923077,5,12,1.9166666666666665
Ham,52,6,0,0,0,0,6,0,0,0.2413793103448276,0.1346153846153846,0.0,0.3076923076923077,5,12,1.9166666666666665
Ham,21,2,0,0,0,0,4,0,0,0.14285714285714285,0.09523809523809523,0.0,0.23809523809523808,1,4,2.25
Ham,21,2,0,0,0,0,4,0,0,0.14285714285714285,0.09523809523809523,0.0,0.23809523809523808,1,4,2.25
Ham,62,8,0,0,0,0,2,0,0,0.25806451612903225,0.12903225806451613,0.0,0.3709677419354839,4,13,2.3076923076923075
Ham,21,1,1,0,0,1,3,0,0,0.05555555555555555,0.047619047619047616,0.0,0.09523809523809523,2,10,1.2
Ham,66,9,0,0,0,0,8,0,0,0.25,0.16666666666666666,0.0,0.16666666666666666,1,11,1.9090909090909092
Ham,36,3,2,0,0,1,4,0,0,0.16,0.1111111111111111,0.0,0.19444444444444445,2,10,1.7
Ham,25,2,1,0,0,1,3,0,0,0.10526315789473684,0.08,0.0,0.16,2,10,1.4
Ham,65,8,1,0,0,0,11,0,0,0.23255813953488372,0.15384615384615385,0.0,0.18461538461538463,2,8,2.5
Ham,40,4,2,0,0,1,4,0,0,0.19230769230769232,0.125,0.0,0.225,2,10,1.9
Ham,25,2,0,0,0,0,2,0,0,0.09090909090909091,0.08,0.0,0.04,1,13,1.0769230769230769
Ham,52,6,0,0,0,0,6,0,0,0.2413793103448276,0.1346153846153846,0.0,0.3076923076923077,5,12,1.9166666666666665
Ham,29,3,0,0,0,0,2,0,0,0.13043478260869565,0.10344827586206896,0.0,0.10344827586206896,1,13,1.2307692307692308
Ham,62,8,0,0,0,0,2,0,0,0.25806451612903225,0.12903225806451613,0.0,0.3709677419354839,4,13,2.3076923076923075
Ham,52,6,0,0,0,0,6,0,0,0.2413793103448276,0.1346153846153846,0.0,0.3076923076923077,5,12,1.9166666666666665
Ham,24,1,0,0,0,0,4,0,0,0.05555555555555555,0.041666666666666664,0.0,0.20833333333333334,1,7,1.7142857142857144
Ham,28,2,0,0,0,0,4,0,0,0.10526315789473684,0.07142857142857142,0.0,0.25,1,7,2.0
Ham,52,6,0,0,0,0,6,0,0,0.2413793103448276,0.1346153846153846,0.0,0.3076923076923077,5,12,1.9166666666666665
Ham,52,6,0,0,0,0,6,0,0,0.2413793103448276,0.1346153846153846,0.0,0.3076923076923077,5,12,1.9166666666666665
Ham,28,2,0,0,0,0,4,0,0,0.10526315789473684,0.07142857142857142,0.0,0.25,1,7,2.0
Ham,34,5,0,0,0,0,4,0,0,0.22727272727272727,0.14705882352941177,0.0,0.20588235294117646,1,9,1.7777777777777777
Ham,34,5,0,0,0,0,4,0,0,0.22727272727272727,0.14705882352941177,0.0,0.20588235294117646,1,9,1.7777777777777777
Ham,34,5,0,0,0,0,4,0,0,0.22727272727272727,0.14705882352941177,0.0,0.20588235294117646,1,9,1.7777777777777777
Ham,40,1,1,0,0,0,5,0,0,0.06896551724137931,0.05,0.0,0.225,2,8,2.0
Ham,40,1,1,0,0,0,5,0,0,0.06896551724137931,0.05,0.0,0.225,2,8,2.0
Ham,34,5,0,0,0,0,4,0,0,0.22727272727272727,0.14705882352941177,0.0,0.20588235294117646,1,9,1.7777777777777777
Ham,61,3,1,0,1,0,7,0,0,0.15789473684210525,0.09836065573770492,0.09836065573770492,0.18032786885245902,1,11,2.0
Ham,21,2,0,0,0,0,4,0,0,0.14285714285714285,0.09523809523809523,0.0,0.23809523809523808,1,4,2.25
Ham,80,1,0,0,0,0,8,0,0,0.015873015873015872,0.0125,0.0,0.2,4,13,2.230769230769231
Ham,16,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0625,2,9,1.1111111111111112
Ham,17,2,0,0,0,0,1,0,0,0.15384615384615385,0.11764705882352941,0.0,0.11764705882352941,1,13,1.1538461538461537
Ham,6,1,0,1,0,0,1,0,0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,2,4,1.25
Ham,13,1,0,0,0,0,1,0,0,0.08333333333333333,0.07692307692307693,0.0,0.0,1,13,1.0
Ham,20,3,1,0,0,0,3,0,0,0.38461538461538464,0.25,0.0,0.1,1,8,1.25
Ham,11,2,0,0,0,0,1,0,0,0.2857142857142857,0.18181818181818182,0.0,0.18181818181818182,1,7,1.1428571428571428
Ham,34,5,0,0,0,0,4,0,0,0.22727272727272727,0.14705882352941177,0.0,0.20588235294117646,1,9,1.7777777777777777
Ham,17,2,0,0,0,0,1,0,0,0.15384615384615385,0.11764705882352941,0.0,0.11764705882352941,1,13,1.1538461538461537
Ham,28,2,0,0,0,0,4,0,0,0.10526315789473684,0.07142857142857142,0.0,0.25,1,7,2.0
Ham,25,2,1,0,0,1,3,0,0,0.10526315789473684,0.08,0.0,0.16,2,10,1.4
Ham,52,6,0,0,0,0,6,0,0,0.2413793103448276,0.1346153846153846,0.0,0.3076923076923077,5,12,1.9166666666666665
Ham,52,6,0,0,0,0,6,0,0,0.2413793103448276,0.1346153846153846,0.0,0.3076923076923077,5,12,1.9166666666666665
Ham,15,3,0,0,0,0,1,0,0,0.375,0.2,0.0,0.26666666666666666,1,7,1.4285714285714286
Ham,15,3,0,0,0,0,1,0,0,0.375,0.2,0.0,0.26666666666666666,1,7,1.4285714285714286
Ham,52,6,0,0,0,0,6,0,0,0.2413793103448276,0.1346153846153846,0.0,0.3076923076923077,5,12,1.9166666666666665
Ham,30,1,0,0,0,0,3,0,0,0.04,0.03333333333333333,0.0,0.13333333333333333,2,8,1.4285714285714284
Ham,36,1,1,0,0,1,3,0,0,0.041666666666666664,0.027777777777777776,0.0,0.3055555555555556,3,9,1.777777777777778
Ham,65,4,1,0,1,0,7,0,0,0.1794871794871795,0.1076923076923077,0.09230769230769231,0.2,1,11,2.1818181818181817
Ham,65,4,1,0,1,0,7,0,0,0.1794871794871795,0.1076923076923077,0.09230769230769231,0.2,1,11,2.1818181818181817
Ham,38,3,0,0,0,0,2,0,0,0.23076923076923078,0.15789473684210525,0.0,0.15789473684210525,2,14,1.2857142857142858
Ham,13,2,0,0,0,0,1,0,0,0.2222222222222222,0.15384615384615385,0.0,0.15384615384615385,1,9,1.2222222222222223
Ham,13,2,0,0,0,0,1,0,0,0.2222222222222222,0.15384615384615385,0.0,0.15384615384615385,1,9,1.2222222222222223
Ham,23,2,0,0,0,0,4,0,0,0.125,0.08695652173913043,0.0,0.21739130434782608,2,7,1.7142857142857144
Ham,13,2,0,0,0,0,1,0,0,0.2222222222222222,0.15384615384615385,0.0,0.15384615384615385,1,9,1.2222222222222223
Ham,23,2,0,0,0,0,4,0,0,0.125,0.08695652173913043,0.0,0.21739130434782608,2,7,1.7142857142857144
Ham,52,6,0,0,0,0,6,0,0,0.2413793103448276,0.1346153846153846,0.0,0.3076923076923077,5,12,1.9166666666666665
Ham,23,2,0,0,0,0,4,0,0,0.125,0.08695652173913043,0.0,0.21739130434782608,2,7,1.7142857142857144
Ham,23,2,0,0,0,0,4,0,0,0.125,0.08695652173913043,0.0,0.21739130434782608,2,7,1.7142857142857144
Ham,34,2,1,0,0,0,3,0,0,0.12,0.08823529411764706,0.0,0.17647058823529413,2,8,1.7142857142857142
Ham,23,2,0,0,0,0,4,0,0,0.125,0.08695652173913043,0.0,0.21739130434782608,2,7,1.7142857142857144
Ham,29,1,0,0,0,0,4,0,0,0.04,0.034482758620689655,0.0,0.10344827586206896,1,11,1.2727272727272727
Ham,34,2,1,0,0,0,3,0,0,0.12,0.08823529411764706,0.0,0.17647058823529413,2,8,1.7142857142857142
Ham,23,2,0,0,0,0,4,0,0,0.125,0.08695652173913043,0.0,0.21739130434782608,2,7,1.7142857142857144
Ham,26,1,1,0,0,0,4,0,0,0.21052631578947367,0.15384615384615385,0.0,0.11538461538461539,2,9,1.3333333333333333
Ham,28,2,0,0,1,0,1,0,0,0.11764705882352941,0.07142857142857142,0.14285714285714285,0.17857142857142858,2,8,1.5
Ham,23,2,1,0,0,0,4,0,0,0.2,0.13043478260869565,0.0,0.21739130434782608,2,7,1.7142857142857144
Ham,33,2,0,0,0,0,4,0,0,0.07692307692307693,0.06060606060606061,0.0,0.15151515151515152,1,11,1.4545454545454546
Ham,23,2,0,0,0,0,4,0,0,0.125,0.08695652173913043,0.0,0.21739130434782608,2,7,1.7142857142857144
Ham,32,3,0,0,1,0,1,0,0,0.16666666666666666,0.09375,0.125,0.21875,2,8,1.75
Ham,40,2,0,0,0,0,4,0,0,0.06451612903225806,0.05,0.0,0.175,1,10,1.7
Ham,23,2,0,0,0,0,4,0,0,0.125,0.08695652173913043,0.0,0.21739130434782608,2,7,1.7142857142857144
Ham,44,3,0,0,0,0,4,0,0,0.09375,0.06818181818181818,0.0,0.20454545454545456,1,10,1.9
Ham,15,3,0,0,0,0,1,0,0,0.375,0.2,0.0,0.26666666666666666,1,7,1.4285714285714286
Ham,9,2,1,0,0,0,0,0,0,1.0,0.3333333333333333,0.0,0.3333333333333333,1,5,1.4
Ham,29,1,0,0,0,0,2,1,0,0.05,0.034482758620689655,0.10344827586206896,0.1724137931034483,1,11,1.3636363636363635
Ham,29,1,1,0,0,0,2,1,0,0.10526315789473684,0.06896551724137931,0.10344827586206896,0.1724137931034483,1,11,1.3636363636363635
Ham,23,2,0,0,0,0,4,0,0,0.125,0.08695652173913043,0.0,0.21739130434782608,2,7,1.7142857142857144
Ham,20,3,0,0,0,0,2,0,0,0.21428571428571427,0.15,0.0,0.15,1,7,1.3333333333333333
Ham,23,2,0,0,0,0,4,0,0,0.125,0.08695652173913043,0.0,0.21739130434782608,2,7,1.7142857142857144
Ham,23,2,0,0,0,0,4,0,0,0.125,0.08695652173913043,0.0,0.21739130434782608,2,7,1.7142857142857144
Ham,23,2,0,0,0,0,4,0,0,0.125,0.08695652173913043,0.0,0.21739130434782608,2,7,1.7142857142857144
Ham,2,1,0,0,0,0,1,0,0,1.0,0.5,0.0,0.0,1,2,1.0
Ham,23,2,0,0,0,0,4,0,0,0.125,0.08695652173913043,0.0,0.21739130434782608,2,7,1.7142857142857144
Ham,23,2,1,0,0,0,4,0,0,0.2,0.13043478260869565,0.0,0.21739130434782608,2,7,1.7142857142857144
Ham,20,2,1,0,0,0,2,0,0,0.5833333333333334,0.35,0.0,0.05,2,16,1.0625
Ham,23,2,0,0,0,0,4,0,0,0.125,0.08695652173913043,0.0,0.21739130434782608,2,7,1.7142857142857144
Ham,23,2,1,0,0,0,4,0,0,0.2,0.13043478260869565,0.0,0.21739130434782608,2,7,1.7142857142857144
Ham,23,2,1,0,0,0,4,0,0,0.2,0.13043478260869565,0.0,0.21739130434782608,2,7,1.7142857142857144
Ham,23,2,1,0,0,0,4,0,0,0.2,0.13043478260869565,0.0,0.21739130434782608,2,7,1.7142857142857144
Ham,28,3,0,0,0,0,3,0,0,0.17647058823529413,0.10714285714285714,0.0,0.2857142857142857,3,8,1.625
Ham,14,2,1,0,0,0,2,0,0,0.5714285714285714,0.2857142857142857,0.0,0.21428571428571427,1,6,1.5
Ham,24,4,0,0,0,0,3,0,0,0.25,0.16666666666666666,0.0,0.16666666666666666,1,9,1.4444444444444444
Ham,24,4,0,0,0,0,3,0,0,0.25,0.16666666666666666,0.0,0.16666666666666666,1,9,1.4444444444444444
